elenco_id,video_owner,giocatore,punti_totali,punteggi_singole_gare,num_gare,titolo,video_id,link,upload_date
1,Rohn,Gabbo,50,"10,10,15,15",4,SDROGO CORSE CROCCANTI LA CADUTA DEL KING GTA V,0cKj4UURpM4,https://www.youtube.com/watch?v=0cKj4UURpM4,20170224
1,Rohn,Rohn,44,"7,15,10,12",4,SDROGO CORSE CROCCANTI LA CADUTA DEL KING GTA V,0cKj4UURpM4,https://www.youtube.com/watch?v=0cKj4UURpM4,20170224
1,Rohn,Dread,33,"15,0,8,10",4,SDROGO CORSE CROCCANTI LA CADUTA DEL KING GTA V,0cKj4UURpM4,https://www.youtube.com/watch?v=0cKj4UURpM4,20170224
1,Rohn,Marza,28,"8,8,12,0",4,SDROGO CORSE CROCCANTI LA CADUTA DEL KING GTA V,0cKj4UURpM4,https://www.youtube.com/watch?v=0cKj4UURpM4,20170224
1,Rohn,Blur,24,"12,12,0,0",4,SDROGO CORSE CROCCANTI LA CADUTA DEL KING GTA V,0cKj4UURpM4,https://www.youtube.com/watch?v=0cKj4UURpM4,20170224
2,Rohn,Gabbo,50,"15,10,15,10",4,SDROGO CORSE FURIOSE LE GARE DELLODIO GTA V,0lr_UJAR4F4,https://www.youtube.com/watch?v=0lr_UJAR4F4,20170313
2,Rohn,Rohn,45,"10,15,8,12",4,SDROGO CORSE FURIOSE LE GARE DELLODIO GTA V,0lr_UJAR4F4,https://www.youtube.com/watch?v=0lr_UJAR4F4,20170313
2,Rohn,Blur,42,"12,12,10,8",4,SDROGO CORSE FURIOSE LE GARE DELLODIO GTA V,0lr_UJAR4F4,https://www.youtube.com/watch?v=0lr_UJAR4F4,20170313
2,Rohn,Dread,27,"0,0,12,15",4,SDROGO CORSE FURIOSE LE GARE DELLODIO GTA V,0lr_UJAR4F4,https://www.youtube.com/watch?v=0lr_UJAR4F4,20170313
2,Rohn,Marza,14,"0,0,7,7",4,SDROGO CORSE FURIOSE LE GARE DELLODIO GTA V,0lr_UJAR4F4,https://www.youtube.com/watch?v=0lr_UJAR4F4,20170313
3,Rohn,Dread,48,"15,10,15,8",4,SORPASSI sui WALLRIDE la GARA PIU DIFFICILE di SEMPRE SDROGO CORSE XL GTA V,1DDBlsB326A,https://www.youtube.com/watch?v=1DDBlsB326A,20160405
3,Rohn,Rohn,45,"8,12,10,15",4,SORPASSI sui WALLRIDE la GARA PIU DIFFICILE di SEMPRE SDROGO CORSE XL GTA V,1DDBlsB326A,https://www.youtube.com/watch?v=1DDBlsB326A,20160405
3,Rohn,Gabbo,43,"10,15,8,10",4,SORPASSI sui WALLRIDE la GARA PIU DIFFICILE di SEMPRE SDROGO CORSE XL GTA V,1DDBlsB326A,https://www.youtube.com/watch?v=1DDBlsB326A,20160405
3,Rohn,JTaz,24,"0,0,12,12",4,SORPASSI sui WALLRIDE la GARA PIU DIFFICILE di SEMPRE SDROGO CORSE XL GTA V,1DDBlsB326A,https://www.youtube.com/watch?v=1DDBlsB326A,20160405
3,Rohn,Zaamp,12,"12,0,0,0",4,SORPASSI sui WALLRIDE la GARA PIU DIFFICILE di SEMPRE SDROGO CORSE XL GTA V,1DDBlsB326A,https://www.youtube.com/watch?v=1DDBlsB326A,20160405
4,Gabbo,Rohn,49,"15,12,10,12",4,IL RITORNO DELLE SDROGO CORSE,1Ur2XfChb48,https://www.youtube.com/watch?v=1Ur2XfChb48,20181208
4,Gabbo,Gabbo,49,"7,15,12,15",4,IL RITORNO DELLE SDROGO CORSE,1Ur2XfChb48,https://www.youtube.com/watch?v=1Ur2XfChb48,20181208
4,Gabbo,Dread,36,"8,10,8,10",4,IL RITORNO DELLE SDROGO CORSE,1Ur2XfChb48,https://www.youtube.com/watch?v=1Ur2XfChb48,20181208
4,Gabbo,Delux,32,"10,0,15,7",4,IL RITORNO DELLE SDROGO CORSE,1Ur2XfChb48,https://www.youtube.com/watch?v=1Ur2XfChb48,20181208
4,Gabbo,Mollu,28,"12,8,0,8",4,IL RITORNO DELLE SDROGO CORSE,1Ur2XfChb48,https://www.youtube.com/watch?v=1Ur2XfChb48,20181208
5,Dread,Rohn,42,"15,15,0,12",4,Sdrogo Corse APERICENA,1Ysz7xpe-Y4,https://www.youtube.com/watch?v=1Ysz7xpe-Y4,20180118
5,Dread,Mollu,37,"0,12,15,10",4,Sdrogo Corse APERICENA,1Ysz7xpe-Y4,https://www.youtube.com/watch?v=1Ysz7xpe-Y4,20180118
5,Dread,Zano,37,"12,7,10,8",4,Sdrogo Corse APERICENA,1Ysz7xpe-Y4,https://www.youtube.com/watch?v=1Ysz7xpe-Y4,20180118
5,Dread,Dread,37,"0,10,12,15",4,Sdrogo Corse APERICENA,1Ysz7xpe-Y4,https://www.youtube.com/watch?v=1Ysz7xpe-Y4,20180118
5,Dread,Delux,25,"10,8,0,7",4,Sdrogo Corse APERICENA,1Ysz7xpe-Y4,https://www.youtube.com/watch?v=1Ysz7xpe-Y4,20180118
6,Dread,Rohn,46,"12,15,12,7",4,La DELICATEZZA e il CULO ATOMICO di Rohn Sdrogo Corse,1ogXbgmThOg,https://www.youtube.com/watch?v=1ogXbgmThOg,20171130
6,Dread,Dread,45,"15,10,10,10",4,La DELICATEZZA e il CULO ATOMICO di Rohn Sdrogo Corse,1ogXbgmThOg,https://www.youtube.com/watch?v=1ogXbgmThOg,20171130
6,Dread,Zano,33,"10,0,15,8",4,La DELICATEZZA e il CULO ATOMICO di Rohn Sdrogo Corse,1ogXbgmThOg,https://www.youtube.com/watch?v=1ogXbgmThOg,20171130
6,Dread,Delux,24,"0,12,0,12",4,La DELICATEZZA e il CULO ATOMICO di Rohn Sdrogo Corse,1ogXbgmThOg,https://www.youtube.com/watch?v=1ogXbgmThOg,20171130
6,Dread,Mollu,23,"0,0,8,15",4,La DELICATEZZA e il CULO ATOMICO di Rohn Sdrogo Corse,1ogXbgmThOg,https://www.youtube.com/watch?v=1ogXbgmThOg,20171130
7,Rohn,Blur,41,"7,12,12,10",4,BLUR SPACCA UN PAD E COMPIE IL MIRACOLO SDROGO CORSE CORROTTE GTA V,24f9pdt8Owc,https://www.youtube.com/watch?v=24f9pdt8Owc,20170208
7,Rohn,Gabbo,40,"15,10,0,15",4,BLUR SPACCA UN PAD E COMPIE IL MIRACOLO SDROGO CORSE CORROTTE GTA V,24f9pdt8Owc,https://www.youtube.com/watch?v=24f9pdt8Owc,20170208
7,Rohn,Rohn,37,"10,15,0,12",4,BLUR SPACCA UN PAD E COMPIE IL MIRACOLO SDROGO CORSE CORROTTE GTA V,24f9pdt8Owc,https://www.youtube.com/watch?v=24f9pdt8Owc,20170208
7,Rohn,Marza,35,"12,0,15,8",4,BLUR SPACCA UN PAD E COMPIE IL MIRACOLO SDROGO CORSE CORROTTE GTA V,24f9pdt8Owc,https://www.youtube.com/watch?v=24f9pdt8Owc,20170208
7,Rohn,Dread,25,"8,0,10,7",4,BLUR SPACCA UN PAD E COMPIE IL MIRACOLO SDROGO CORSE CORROTTE GTA V,24f9pdt8Owc,https://www.youtube.com/watch?v=24f9pdt8Owc,20170208
8,Dread,JTaz,51,"12,12,12,15",4,GTA V Uno schianto dopo laltro wGabbo Rohn Johnny Creek,29NtrGRwtvI,https://www.youtube.com/watch?v=29NtrGRwtvI,20150316
8,Dread,Dread,48,"8,15,15,10",4,GTA V Uno schianto dopo laltro wGabbo Rohn Johnny Creek,29NtrGRwtvI,https://www.youtube.com/watch?v=29NtrGRwtvI,20150316
8,Dread,Gabbo,22,"10,0,0,12",4,GTA V Uno schianto dopo laltro wGabbo Rohn Johnny Creek,29NtrGRwtvI,https://www.youtube.com/watch?v=29NtrGRwtvI,20150316
8,Dread,Rohn,15,"15,0,0,0",4,GTA V Uno schianto dopo laltro wGabbo Rohn Johnny Creek,29NtrGRwtvI,https://www.youtube.com/watch?v=29NtrGRwtvI,20150316
9,Rohn,Rohn,45,"7,15,15,8",4,Le SDROGO CORSE della RESURREZIONE JOHNNY CREEK sul TITANIC GTA V,2KJW9TP-AcE,https://www.youtube.com/watch?v=2KJW9TP-AcE,20170623
9,Rohn,Marza,44,"10,12,7,15",4,Le SDROGO CORSE della RESURREZIONE JOHNNY CREEK sul TITANIC GTA V,2KJW9TP-AcE,https://www.youtube.com/watch?v=2KJW9TP-AcE,20170623
9,Rohn,Blur,35,"15,10,10,0",4,Le SDROGO CORSE della RESURREZIONE JOHNNY CREEK sul TITANIC GTA V,2KJW9TP-AcE,https://www.youtube.com/watch?v=2KJW9TP-AcE,20170623
9,Rohn,Dread,32,"8,0,12,12",4,Le SDROGO CORSE della RESURREZIONE JOHNNY CREEK sul TITANIC GTA V,2KJW9TP-AcE,https://www.youtube.com/watch?v=2KJW9TP-AcE,20170623
9,Rohn,Zano,18,"12,0,6,0",4,Le SDROGO CORSE della RESURREZIONE JOHNNY CREEK sul TITANIC GTA V,2KJW9TP-AcE,https://www.youtube.com/watch?v=2KJW9TP-AcE,20170623
9,Rohn,Johnny Creek,18,"0,0,8,10",4,Le SDROGO CORSE della RESURREZIONE JOHNNY CREEK sul TITANIC GTA V,2KJW9TP-AcE,https://www.youtube.com/watch?v=2KJW9TP-AcE,20170623
10,Rohn,Dread,47,"12,10,10,15",4,SDROGO CORSE NIENTE MALE IL SOGNO DI JIMMY,3MiBfEVPt-8,https://www.youtube.com/watch?v=3MiBfEVPt-8,20180730
10,Rohn,Rohn,44,"7,15,12,10",4,SDROGO CORSE NIENTE MALE IL SOGNO DI JIMMY,3MiBfEVPt-8,https://www.youtube.com/watch?v=3MiBfEVPt-8,20180730
10,Rohn,Marza,39,"15,12,6,6",4,SDROGO CORSE NIENTE MALE IL SOGNO DI JIMMY,3MiBfEVPt-8,https://www.youtube.com/watch?v=3MiBfEVPt-8,20180730
10,Rohn,Delux,37,"10,0,15,12",4,SDROGO CORSE NIENTE MALE IL SOGNO DI JIMMY,3MiBfEVPt-8,https://www.youtube.com/watch?v=3MiBfEVPt-8,20180730
10,Rohn,Zano,29,"6,8,7,8",4,SDROGO CORSE NIENTE MALE IL SOGNO DI JIMMY,3MiBfEVPt-8,https://www.youtube.com/watch?v=3MiBfEVPt-8,20180730
10,Rohn,JTaz,23,"8,0,8,7",4,SDROGO CORSE NIENTE MALE IL SOGNO DI JIMMY,3MiBfEVPt-8,https://www.youtube.com/watch?v=3MiBfEVPt-8,20180730
11,Dread,Delux,55,"15,15,15,10",4,SDROGO CORSE serali e la giornata diventa bella,3v5Jg8M7ioo,https://www.youtube.com/watch?v=3v5Jg8M7ioo,20171123
11,Dread,Mollu,46,"12,12,10,12",4,SDROGO CORSE serali e la giornata diventa bella,3v5Jg8M7ioo,https://www.youtube.com/watch?v=3v5Jg8M7ioo,20171123
11,Dread,Rohn,30,"0,7,8,15",4,SDROGO CORSE serali e la giornata diventa bella,3v5Jg8M7ioo,https://www.youtube.com/watch?v=3v5Jg8M7ioo,20171123
11,Dread,Dread,28,"0,8,12,8",4,SDROGO CORSE serali e la giornata diventa bella,3v5Jg8M7ioo,https://www.youtube.com/watch?v=3v5Jg8M7ioo,20171123
11,Dread,Marza,20,"10,10,0,0",4,SDROGO CORSE serali e la giornata diventa bella,3v5Jg8M7ioo,https://www.youtube.com/watch?v=3v5Jg8M7ioo,20171123
12,Dread,Delux,60,"15,15,15,15",4,CAPRIOLE MORTALI E SPETTACOLARI Sdrogo Corse,48-4IkgzCsU,https://www.youtube.com/watch?v=48-4IkgzCsU,20160809
12,Dread,Rohn,43,"7,12,12,12",4,CAPRIOLE MORTALI E SPETTACOLARI Sdrogo Corse,48-4IkgzCsU,https://www.youtube.com/watch?v=48-4IkgzCsU,20160809
12,Dread,Gabbo,39,"12,10,7,10",4,CAPRIOLE MORTALI E SPETTACOLARI Sdrogo Corse,48-4IkgzCsU,https://www.youtube.com/watch?v=48-4IkgzCsU,20160809
12,Dread,Dread,26,"8,8,10,0",4,CAPRIOLE MORTALI E SPETTACOLARI Sdrogo Corse,48-4IkgzCsU,https://www.youtube.com/watch?v=48-4IkgzCsU,20160809
12,Dread,LadyHila,25,"10,7,8,0",4,CAPRIOLE MORTALI E SPETTACOLARI Sdrogo Corse,48-4IkgzCsU,https://www.youtube.com/watch?v=48-4IkgzCsU,20160809
13,Rohn,Rohn,50,"15,15,10,10",4,SDROGO CORSE DISONESTE ROHN vs BLUR GUERRA TOTALE GTA V,4A2gVYPYHmo,https://www.youtube.com/watch?v=4A2gVYPYHmo,20171014
13,Rohn,Blur,47,"12,12,15,8",4,SDROGO CORSE DISONESTE ROHN vs BLUR GUERRA TOTALE GTA V,4A2gVYPYHmo,https://www.youtube.com/watch?v=4A2gVYPYHmo,20171014
13,Rohn,Delux,37,"7,10,8,12",4,SDROGO CORSE DISONESTE ROHN vs BLUR GUERRA TOTALE GTA V,4A2gVYPYHmo,https://www.youtube.com/watch?v=4A2gVYPYHmo,20171014
13,Rohn,Marza,26,"8,0,12,6",4,SDROGO CORSE DISONESTE ROHN vs BLUR GUERRA TOTALE GTA V,4A2gVYPYHmo,https://www.youtube.com/watch?v=4A2gVYPYHmo,20171014
13,Rohn,Dread,25,"10,0,0,15",4,SDROGO CORSE DISONESTE ROHN vs BLUR GUERRA TOTALE GTA V,4A2gVYPYHmo,https://www.youtube.com/watch?v=4A2gVYPYHmo,20171014
13,Rohn,Zano,21,"6,8,0,7",4,SDROGO CORSE DISONESTE ROHN vs BLUR GUERRA TOTALE GTA V,4A2gVYPYHmo,https://www.youtube.com/watch?v=4A2gVYPYHmo,20171014
14,Rohn,Delux,49,"15,12,15,7",4,SDROGO CORSE WIPEOUT LE GARE PIU BELLE DEL MONDO GTA V,5_VXVTYzCVM,https://www.youtube.com/watch?v=5_VXVTYzCVM,20171005
14,Rohn,Rohn,49,"10,15,12,12",4,SDROGO CORSE WIPEOUT LE GARE PIU BELLE DEL MONDO GTA V,5_VXVTYzCVM,https://www.youtube.com/watch?v=5_VXVTYzCVM,20171005
14,Rohn,Marza,31,"6,0,10,15",4,SDROGO CORSE WIPEOUT LE GARE PIU BELLE DEL MONDO GTA V,5_VXVTYzCVM,https://www.youtube.com/watch?v=5_VXVTYzCVM,20171005
14,Rohn,Dread,30,"12,0,8,10",4,SDROGO CORSE WIPEOUT LE GARE PIU BELLE DEL MONDO GTA V,5_VXVTYzCVM,https://www.youtube.com/watch?v=5_VXVTYzCVM,20171005
14,Rohn,Mollu,26,"8,10,0,8",4,SDROGO CORSE WIPEOUT LE GARE PIU BELLE DEL MONDO GTA V,5_VXVTYzCVM,https://www.youtube.com/watch?v=5_VXVTYzCVM,20171005
14,Rohn,Zano,13,"7,0,0,6",4,SDROGO CORSE WIPEOUT LE GARE PIU BELLE DEL MONDO GTA V,5_VXVTYzCVM,https://www.youtube.com/watch?v=5_VXVTYzCVM,20171005
15,Dread,Gabbo,50,"10,10,15,15",4,Navi VOLANTI Le Sdrogo Corse migliori di SEMPRE,6dSJKTA7xbk,https://www.youtube.com/watch?v=6dSJKTA7xbk,20160316
15,Dread,Dread,45,"8,15,12,10",4,Navi VOLANTI Le Sdrogo Corse migliori di SEMPRE,6dSJKTA7xbk,https://www.youtube.com/watch?v=6dSJKTA7xbk,20160316
15,Dread,Zaamp,34,"12,0,10,12",4,Navi VOLANTI Le Sdrogo Corse migliori di SEMPRE,6dSJKTA7xbk,https://www.youtube.com/watch?v=6dSJKTA7xbk,20160316
15,Dread,Frax,27,"15,12,0,0",4,Navi VOLANTI Le Sdrogo Corse migliori di SEMPRE,6dSJKTA7xbk,https://www.youtube.com/watch?v=6dSJKTA7xbk,20160316
16,Rohn,Rohn,37,"10,12,15",3,SDROGO BLASFEMIA CORSE,6jYWwQOzyno,https://www.youtube.com/watch?v=6jYWwQOzyno,20170219
16,Rohn,Dread,34,"7,15,12",3,SDROGO BLASFEMIA CORSE,6jYWwQOzyno,https://www.youtube.com/watch?v=6jYWwQOzyno,20170219
16,Rohn,Gabbo,29,"12,10,7",3,SDROGO BLASFEMIA CORSE,6jYWwQOzyno,https://www.youtube.com/watch?v=6jYWwQOzyno,20170219
16,Rohn,Marza,23,"15,0,8",3,SDROGO BLASFEMIA CORSE,6jYWwQOzyno,https://www.youtube.com/watch?v=6jYWwQOzyno,20170219
16,Rohn,Blur,18,"8,0,10",3,SDROGO BLASFEMIA CORSE,6jYWwQOzyno,https://www.youtube.com/watch?v=6jYWwQOzyno,20170219
17,Dread,Delux,53,"15,15,15,8",4,PERCORSI IMPOSSIBILI wGabbo Rohn Frax Delux,7-YENl-3hjw,https://www.youtube.com/watch?v=7-YENl-3hjw,20150326
17,Dread,Frax,47,"12,8,12,15",4,PERCORSI IMPOSSIBILI wGabbo Rohn Frax Delux,7-YENl-3hjw,https://www.youtube.com/watch?v=7-YENl-3hjw,20150326
17,Dread,Gabbo,40,"10,10,8,12",4,PERCORSI IMPOSSIBILI wGabbo Rohn Frax Delux,7-YENl-3hjw,https://www.youtube.com/watch?v=7-YENl-3hjw,20150326
17,Dread,Dread,27,"0,7,10,10",4,PERCORSI IMPOSSIBILI wGabbo Rohn Frax Delux,7-YENl-3hjw,https://www.youtube.com/watch?v=7-YENl-3hjw,20150326
17,Dread,Rohn,20,"8,12,0,0",4,PERCORSI IMPOSSIBILI wGabbo Rohn Frax Delux,7-YENl-3hjw,https://www.youtube.com/watch?v=7-YENl-3hjw,20150326
18,Rohn,Dread,52,"15,12,15,10",4,LA MELAGOODO RACE SDROGO CORSE GTA V,7E51DsIv_s8,https://www.youtube.com/watch?v=7E51DsIv_s8,20161012
18,Rohn,Delux,46,"12,15,7,12",4,LA MELAGOODO RACE SDROGO CORSE GTA V,7E51DsIv_s8,https://www.youtube.com/watch?v=7E51DsIv_s8,20161012
18,Rohn,Rohn,43,"10,10,8,15",4,LA MELAGOODO RACE SDROGO CORSE GTA V,7E51DsIv_s8,https://www.youtube.com/watch?v=7E51DsIv_s8,20161012
18,Rohn,Gabbo,26,"0,8,10,8",4,LA MELAGOODO RACE SDROGO CORSE GTA V,7E51DsIv_s8,https://www.youtube.com/watch?v=7E51DsIv_s8,20161012
18,Rohn,JTaz,12,"0,0,12,0",4,LA MELAGOODO RACE SDROGO CORSE GTA V,7E51DsIv_s8,https://www.youtube.com/watch?v=7E51DsIv_s8,20161012
19,Dread,Rohn,27,"15,12",2,GARE IMPOSSIBILI,7vPMSTHdEQM,https://www.youtube.com/watch?v=7vPMSTHdEQM,20150530
19,Dread,Dread,25,"10,15",2,GARE IMPOSSIBILI,7vPMSTHdEQM,https://www.youtube.com/watch?v=7vPMSTHdEQM,20150530
19,Dread,Frax,22,"12,10",2,GARE IMPOSSIBILI,7vPMSTHdEQM,https://www.youtube.com/watch?v=7vPMSTHdEQM,20150530
20,Dread,Dread,50,"10,15,15,10",4,SDROGO CORSE DISSING,8DePTjtVrmM,https://www.youtube.com/watch?v=8DePTjtVrmM,20170310
20,Dread,Gabbo,39,"0,12,12,15",4,SDROGO CORSE DISSING,8DePTjtVrmM,https://www.youtube.com/watch?v=8DePTjtVrmM,20170310
20,Dread,Rohn,37,"15,0,10,12",4,SDROGO CORSE DISSING,8DePTjtVrmM,https://www.youtube.com/watch?v=8DePTjtVrmM,20170310
20,Dread,Marza,18,"0,10,8,0",4,SDROGO CORSE DISSING,8DePTjtVrmM,https://www.youtube.com/watch?v=8DePTjtVrmM,20170310
20,Dread,Blur,12,"12,0,0,0",4,SDROGO CORSE DISSING,8DePTjtVrmM,https://www.youtube.com/watch?v=8DePTjtVrmM,20170310
21,Dread,Delux,52,"12,10,15,15",4,ESPLOSIONI RANDOM wRohn Frax Delux,8sTgiZs_Pyo,https://www.youtube.com/watch?v=8sTgiZs_Pyo,20150502
21,Dread,Dread,48,"15,15,10,8",4,ESPLOSIONI RANDOM wRohn Frax Delux,8sTgiZs_Pyo,https://www.youtube.com/watch?v=8sTgiZs_Pyo,20150502
21,Dread,Frax,46,"10,12,12,12",4,ESPLOSIONI RANDOM wRohn Frax Delux,8sTgiZs_Pyo,https://www.youtube.com/watch?v=8sTgiZs_Pyo,20150502
21,Dread,Rohn,18,"0,8,0,10",4,ESPLOSIONI RANDOM wRohn Frax Delux,8sTgiZs_Pyo,https://www.youtube.com/watch?v=8sTgiZs_Pyo,20150502
22,Delux,Dread,59,"15,10,7,15,12",5,WELCOME TO ADDOBBOLAND 0 SDROGO CORSE GTA 5,97WEYrohZDs,https://www.youtube.com/watch?v=97WEYrohZDs,20160516
22,Delux,Delux,58,"12,8,15,8,15",5,WELCOME TO ADDOBBOLAND 0 SDROGO CORSE GTA 5,97WEYrohZDs,https://www.youtube.com/watch?v=97WEYrohZDs,20160516
22,Delux,Rohn,55,"10,15,12,10,8",5,WELCOME TO ADDOBBOLAND 0 SDROGO CORSE GTA 5,97WEYrohZDs,https://www.youtube.com/watch?v=97WEYrohZDs,20160516
22,Delux,Mollu,37,"0,12,8,7,10",5,WELCOME TO ADDOBBOLAND 0 SDROGO CORSE GTA 5,97WEYrohZDs,https://www.youtube.com/watch?v=97WEYrohZDs,20160516
22,Delux,Blur,36,"0,7,10,12,7",5,WELCOME TO ADDOBBOLAND 0 SDROGO CORSE GTA 5,97WEYrohZDs,https://www.youtube.com/watch?v=97WEYrohZDs,20160516
23,Dread,Rohn,47,"15,7,10,15",4,CAPRIOLE FOLLI Sdrogo Corse,9P0hnh9RfXo,https://www.youtube.com/watch?v=9P0hnh9RfXo,20151209
23,Dread,Dread,46,"12,12,12,10",4,CAPRIOLE FOLLI Sdrogo Corse,9P0hnh9RfXo,https://www.youtube.com/watch?v=9P0hnh9RfXo,20151209
23,Dread,Frax,28,"0,8,8,12",4,CAPRIOLE FOLLI Sdrogo Corse,9P0hnh9RfXo,https://www.youtube.com/watch?v=9P0hnh9RfXo,20151209
23,Dread,Damil,25,"10,15,0,0",4,CAPRIOLE FOLLI Sdrogo Corse,9P0hnh9RfXo,https://www.youtube.com/watch?v=9P0hnh9RfXo,20151209
23,Dread,Zaamp,25,"0,10,15,0",4,CAPRIOLE FOLLI Sdrogo Corse,9P0hnh9RfXo,https://www.youtube.com/watch?v=9P0hnh9RfXo,20151209
24,Dread,Dread,45,"10,8,15,12",4,Ma le SDROGO CORSE Sono tornate 102,9p9jNWaC_SA,https://www.youtube.com/watch?v=9p9jNWaC_SA,20181205
24,Dread,Gabbo,45,"8,12,10,15",4,Ma le SDROGO CORSE Sono tornate 102,9p9jNWaC_SA,https://www.youtube.com/watch?v=9p9jNWaC_SA,20181205
24,Dread,Rohn,37,"15,15,7,0",4,Ma le SDROGO CORSE Sono tornate 102,9p9jNWaC_SA,https://www.youtube.com/watch?v=9p9jNWaC_SA,20181205
24,Dread,Anima,37,"7,10,12,8",4,Ma le SDROGO CORSE Sono tornate 102,9p9jNWaC_SA,https://www.youtube.com/watch?v=9p9jNWaC_SA,20181205
24,Dread,Delux,30,"12,0,8,10",4,Ma le SDROGO CORSE Sono tornate 102,9p9jNWaC_SA,https://www.youtube.com/watch?v=9p9jNWaC_SA,20181205
25,Dread,Dread,51,"12,15,12,12",4,GO KART ESTREMI Sdrogo Corse,A8UntRH0DSc,https://www.youtube.com/watch?v=A8UntRH0DSc,20160329
25,Dread,Rohn,48,"15,10,8,15",4,GO KART ESTREMI Sdrogo Corse,A8UntRH0DSc,https://www.youtube.com/watch?v=A8UntRH0DSc,20160329
25,Dread,Gabbo,45,"10,12,15,8",4,GO KART ESTREMI Sdrogo Corse,A8UntRH0DSc,https://www.youtube.com/watch?v=A8UntRH0DSc,20160329
25,Dread,Frax,28,"0,8,10,10",4,GO KART ESTREMI Sdrogo Corse,A8UntRH0DSc,https://www.youtube.com/watch?v=A8UntRH0DSc,20160329
26,Gabbo,Mollu,95,"?,?,?,?,?,?,15,12,8,10",10,IL VINCITORE CHE NON TI ASPETTI NELLE SDROGO CORSE,AhilT7KMljc,https://www.youtube.com/watch?v=AhilT7KMljc,20221102
26,Gabbo,Zazzone,93,"?,?,?,?,?,?,6,15,5,7",10,IL VINCITORE CHE NON TI ASPETTI NELLE SDROGO CORSE,AhilT7KMljc,https://www.youtube.com/watch?v=AhilT7KMljc,20221102
26,Gabbo,Delux,82,"?,?,?,?,?,?,4,4,10,8",10,IL VINCITORE CHE NON TI ASPETTI NELLE SDROGO CORSE,AhilT7KMljc,https://www.youtube.com/watch?v=AhilT7KMljc,20221102
26,Gabbo,Fazzo,81,"?,?,?,?,?,?,12,10,6,5",10,IL VINCITORE CHE NON TI ASPETTI NELLE SDROGO CORSE,AhilT7KMljc,https://www.youtube.com/watch?v=AhilT7KMljc,20221102
26,Gabbo,Gabbo,81,"?,?,?,?,?,?,7,7,7,6",10,IL VINCITORE CHE NON TI ASPETTI NELLE SDROGO CORSE,AhilT7KMljc,https://www.youtube.com/watch?v=AhilT7KMljc,20221102
26,Gabbo,Manu,76,"?,?,?,?,?,?,10,8,0,15",10,IL VINCITORE CHE NON TI ASPETTI NELLE SDROGO CORSE,AhilT7KMljc,https://www.youtube.com/watch?v=AhilT7KMljc,20221102
26,Gabbo,Blur,61,"?,?,?,?,?,?,0,6,15,12",10,IL VINCITORE CHE NON TI ASPETTI NELLE SDROGO CORSE,AhilT7KMljc,https://www.youtube.com/watch?v=AhilT7KMljc,20221102
27,Dread,Rohn,46,"15,15,8,8",4,Sdrogo Corse 17 MINUTI DI FOLLIA,AjMbRVodf-U,https://www.youtube.com/watch?v=AjMbRVodf-U,20170209
27,Dread,Gabbo,42,"0,12,15,15",4,Sdrogo Corse 17 MINUTI DI FOLLIA,AjMbRVodf-U,https://www.youtube.com/watch?v=AjMbRVodf-U,20170209
27,Dread,Blur,41,"12,7,12,10",4,Sdrogo Corse 17 MINUTI DI FOLLIA,AjMbRVodf-U,https://www.youtube.com/watch?v=AjMbRVodf-U,20170209
27,Dread,Dread,39,"10,10,7,12",4,Sdrogo Corse 17 MINUTI DI FOLLIA,AjMbRVodf-U,https://www.youtube.com/watch?v=AjMbRVodf-U,20170209
27,Dread,Marza,25,"0,8,10,7",4,Sdrogo Corse 17 MINUTI DI FOLLIA,AjMbRVodf-U,https://www.youtube.com/watch?v=AjMbRVodf-U,20170209
28,Rohn,Marza,44,"12,10,10,12",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
28,Rohn,Delux,42,"15,0,12,15",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
28,Rohn,Rohn,35,"10,15,0,10",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
28,Rohn,Blur,34,"0,12,15,7",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
28,Rohn,Gabbo,16,"0,0,8,8",4,SDROGO CORSE MELAGOODO IMPRECARE sulle GARE degli ISCRITTI,BVA_mgT32eM,https://www.youtube.com/watch?v=BVA_mgT32eM,20170915
29,Gabbo,Delux,55,"15,10,15,15",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
29,Gabbo,Rohn,41,"8,15,6,12",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
29,Gabbo,Gabbo,41,"12,7,12,10",4,LE SDROGO CORSE NELLO SPAZIO,BXksJ3PG8xU,https://www.youtube.com/watch?v=BXksJ3PG8xU,20160521
